N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
0.3088317286728673,0.5392028372985191,0.7787054735350971,0.6016659746047279,0.38257481172562685,0.41752657901920437,0.5899968120246404,-1.273383008651296,0.43835840319751623,0.7,0.001
0.3090317485748575,0.5389871778402403,0.7788930477703193,0.6019106939123655,0.382781479191298,0.4177293506617658,0.5899743212535035,-1.2736963074058478,0.4383689757154669,0.7,0.001
0.3092317684768477,0.538771604637075,0.7790804524678981,0.6021552719427052,0.3829880927768163,0.4179320566258076,0.5899518323071946,-1.2740094991067088,0.4383795512913384,0.7,0.001
0.3094317883788379,0.5385561176545246,0.7792676878021473,0.6023997087704887,0.383194652488419,0.41813469693552086,0.5899293451886711,-1.2743225837353958,0.4383901303856409,0.7,0.001
0.3096318082808281,0.5383407168581045,0.7794547539471561,0.6026440044704231,0.3834011583323486,0.4183372716150779,0.5899068599008848,-1.2746355618197087,0.438400711599572,0.7,0.001
0.3098318281828183,0.5381254022133435,0.7796416510767898,0.6028881591171815,0.38360761031484997,0.4185397806886335,0.5898843764467817,-1.2749484348561866,0.4384112967588737,0.7,0.001
0.3100318480848085,0.5379101736857844,0.7798283793646898,0.603132172785401,0.3838140084421717,0.4187422241803239,0.5898618948293018,-1.2752612006371344,0.4384218858797683,0.7,0.001
0.3102318679867987,0.537695031240984,0.7800149389842743,0.6033760455496848,0.3840203527205656,0.41894460211426743,0.5898394150513796,-1.275573855872172,0.4384324748310093,0.7,0.001
0.3104318878887889,0.5374799748445124,0.7802013301087378,0.6036197774846006,0.3842266431562871,0.419146914514564,0.589816937115944,-1.2758864076703118,0.4384430686253422,0.7,0.001
0.3106319077907791,0.5372650044619539,0.7803875529110539,0.6038633686646815,0.3844328797555943,0.4193491614052959,0.5897944610259175,-1.2761988545617946,0.43845366228101285,0.7,0.001
0.3108319276927693,0.5370501200589063,0.7805736075639722,0.6041068191644263,0.38463906252474966,0.4195513428105269,0.5897719867842176,-1.2765111926493637,0.438464265208853,0.7,0.001
0.3110319475947595,0.5368353216009814,0.7807594942400213,0.6043501290582984,0.38484519147001806,0.4197534587543034,0.5897495143937558,-1.2768234260474023,0.4384748680079395,0.7,0.001
0.3112319674967497,0.5366206090538044,0.7809452131115087,0.6045932984207268,0.38505126659766836,0.4199555092606528,0.5897270438574382,-1.2771355535365116,0.43848547378890185,0.7,0.001
0.3114319873987399,0.5364059823830146,0.7811307643505203,0.6048363273261057,0.3852572879139724,0.42015749435358574,0.5897045751781647,-1.2774475752262922,0.4384960825527741,0.7,0.001
0.3116320073007301,0.5361914415542648,0.781316148128922,0.6050792158487942,0.3854632554252057,0.420359414057094,0.5896821083588297,-1.2777594917003396,0.4385066943907869,0.7,0.001
0.3118320272027203,0.5359769865332218,0.7815013646183586,0.6053219640631177,0.3856691691376462,0.42056126839515207,0.5896596434023227,-1.2780713016731138,0.43851730899194424,0.7,0.001
0.3120320471047105,0.5357626172855657,0.7816864139902557,0.6055645720433653,0.3858750290575759,0.420763057391716,0.5896371803115262,-1.2783830066538469,0.4385279266540289,0.7,0.001
0.3122320670067007,0.5355483337769908,0.7818712964158194,0.605807039863793,0.3860808351912804,0.42096478107072466,0.5896147190893186,-1.278694606289391,0.4385385472682965,0.7,0.001
0.3124320869086909,0.5353341359732049,0.7820560120660365,0.6060493675986212,0.3862865875450479,0.4211664394560983,0.5895922597385712,-1.2790061006919824,0.4385491708276192,0.7,0.001
0.3126321068106811,0.5351200238399295,0.7822405611116747,0.6062915553220357,0.38649228612517056,0.4213680325717401,0.5895698022621515,-1.279317489811289,0.43855979744861034,0.7,0.001
0.3128321267126713,0.5349059973428998,0.7824249437232843,0.6065336031081885,0.38669793093794325,0.4215695604415354,0.5895473466629197,-1.2796287742415928,0.4385704267521359,0.7,0.001
0.31303214661466144,0.5346920564478649,0.7826091600711966,0.6067755110311956,0.38690352198966427,0.42177102308935105,0.5895248929437319,-1.279939953620881,0.4385810591047467,0.7,0.001
0.31323216651665164,0.5344782011205871,0.7827932103255264,0.60701727916514,0.38710905928663564,0.42197242053903716,0.5895024411074377,-1.2802510281521318,0.4385916943378824,0.7,0.001
0.31343218641864184,0.5342644313268431,0.78297709465617,0.6072589075840682,0.3873145428351625,0.42217375281442593,0.589479991156881,-1.2805619981573513,0.43860233245905345,0.7,0.001
0.31363220632063205,0.5340507470324227,0.7831608132328081,0.6075003963619938,0.38751997264155297,0.4223750199393313,0.5894575430949014,-1.280872863475752,0.4386129736336003,0.7,0.001
0.31383222622262225,0.5338371482031298,0.783344366224904,0.6077417455728945,0.3877253487121185,0.42257622193755034,0.5894350969243323,-1.281183624375001,0.43862361761054885,0.7,0.001
0.31403224612461245,0.5336236348047815,0.7835277538017056,0.6079829552907147,0.387930671053174,0.4227773588328621,0.5894126526480011,-1.281494280882779,0.43863426444967646,0.7,0.001
0.31423226602660265,0.5334102068032092,0.7837109761322448,0.6082240255893632,0.38813593967103804,0.4229784306490283,0.5893902102687308,-1.2818048332750094,0.43864491423965235,0.7,0.001
0.31443228592859285,0.5331968641642573,0.783894033385338,0.6084649565427149,0.38834115457203167,0.4231794374097929,0.5893677697893384,-1.2821152827519973,0.4386555656848196,0.7,0.001
0.31463230583058305,0.5329836068537844,0.7840769257295868,0.6087057482246099,0.38854631576247955,0.4233803791388824,0.5893453312126354,-1.282425625654964,0.43866622233537916,0.7,0.001
0.31483232573257325,0.5327704348376625,0.7842596533333781,0.6089464007088536,0.3887514232487101,0.42358125586000595,0.5893228945414286,-1.2827358659990309,0.4386768805805754,0.7,0.001
0.31503234563456345,0.5325573480817772,0.7844422163648849,0.6091869140692175,0.38895647703705427,0.4237820675968551,0.5893004597785182,-1.2830460024519186,0.43868754188244535,0.7,0.001
0.31523236553655365,0.5323443465520279,0.784624614992066,0.6094272883794378,0.38916147713384663,0.4239828143731042,0.5892780269267001,-1.2833560342357222,0.4386982063527018,0.7,0.001
0.31543238543854385,0.5321314302143276,0.7848068493826668,0.6096675237132172,0.38936642354542494,0.4241834962124098,0.5892555959887642,-1.2836659645137263,0.4387088728428467,0.7,0.001
0.31563240534053405,0.5319185990346029,0.7849889197042192,0.6099076201442228,0.38957131627813024,0.4243841131384117,0.5892331669674953,-1.2839757903075946,0.4387195425607335,0.7,0.001
0.31583242524252425,0.531705852978794,0.7851708261240434,0.6101475777460885,0.38977615533830684,0.4245846651747314,0.5892107398656731,-1.2842855127402426,0.43873021511409344,0.7,0.001
0.31603244514451445,0.5314931920128547,0.785352568809246,0.6103873965924129,0.3899809407323021,0.42478515234497405,0.5891883146860717,-1.284595131931308,0.43874089047751025,0.7,0.001
0.31623246504650465,0.5312806161027526,0.7855341479267223,0.6106270767567604,0.3901856724664671,0.42498557467272696,0.58916589143146,-1.284904648373076,0.43875156897048057,0.7,0.001
0.31643248494849485,0.5310681252144687,0.7857155636431556,0.610866618312661,0.39039035054715565,0.4251859321815603,0.5891434701046013,-1.2852140610097729,0.4387622496576708,0.7,0.001
