N,exp(-2N),Holevo_Cinf,Dolinar_C1,Kennedy_beta0,Kennedy_optML,p_beta0,beta_star,p_star,eta,lambd
1.5721574296429643,0.043096441060424456,0.9986598238866511,0.9941866034808743,0.9525263789670481,0.9533987294295077,0.510732140367181,0.014505072884074335,0.5100435946189336,0.7,0.0
1.5723574495449546,0.04307920421653208,0.9986608960373101,0.9941907188094719,0.9525479606322274,0.9534196043093294,0.5107277127554307,0.01449846130037251,0.5100397022839068,0.7,0.0
1.5725574694469449,0.04306197426668432,0.9986619673299753,0.9941948312728282,0.9525695330033005,0.9534404704274887,0.5107232867896716,0.014491851661548101,0.5100358109935249,0.7,0.0
1.572757489348935,0.04304475120812385,0.9986630377653336,0.9941989408728957,0.9525910960839322,0.9534613277872921,0.5107188624694013,0.014485246231872194,0.5100319214064755,0.7,0.0
1.5729575092509251,0.0430275350380944,0.9986641073440715,0.9942030476116246,0.952612649877785,0.9534821763920446,0.5107144397941181,0.01447864222895417,0.5100280326856982,0.7,0.0
1.5731575291529154,0.04301032575384085,0.998665176066875,0.9942071514909651,0.9526341943885206,0.9535030162450504,0.5107100187633198,0.014472044063159639,0.5100241464688376,0.7,0.0
1.5733575490549057,0.042993123352609165,0.9986662439344296,0.9942112525128652,0.9526557296197999,0.9535238473496127,0.5107055993765043,0.014465444484938594,0.510020259300618,0.7,0.0
1.5735575689568957,0.042975927831646436,0.9986673109474198,0.9942153506792729,0.9526772555752819,0.9535446697090336,0.5107011816331701,0.014458848433396001,0.5100163746852548,0.7,0.0
1.573757588858886,0.042958739188200784,0.9986683771065302,0.9942194459921333,0.9526987722586243,0.953565483326614,0.5106967655328156,0.014452255057131314,0.5100124913152362,0.7,0.0
1.5739576087608762,0.04294155741952151,0.9986694424124445,0.9942235384533914,0.9527202796734847,0.953586288205654,0.5106923510749388,0.01444566721832193,0.5100086092942174,0.7,0.0
1.5741576286628665,0.04292438252285898,0.9986705068658457,0.99422762806499,0.9527417778235181,0.9536070843494528,0.5106879382590384,0.01443907953465579,0.5100047280762714,0.7,0.0
1.5743576485648565,0.04290721449546468,0.9986715704674167,0.9942317148288711,0.9527632667123793,0.9536278717613084,0.5106835270846127,0.01443249487204291,0.5100008484253353,0.7,0.0
1.5745576684668467,0.042890053334591144,0.9986726332178394,0.9942357987469753,0.9527847463437211,0.9536486504445174,0.5106791175511606,0.014425916673857384,0.5099969701242583,0.7,0.0
1.574757688368837,0.04287289903749205,0.9986736951177955,0.9942398798212426,0.9528062167211957,0.9536694204023761,0.5106747096581804,0.014419334897513259,0.509993092862855,0.7,0.0
1.5749577082708273,0.04285575160142217,0.9986747561679656,0.9942439580536104,0.9528276778484537,0.9536901816381794,0.5106703034051715,0.014412757891264628,0.5099892168244718,0.7,0.0
1.5751577281728173,0.0428386110236374,0.9986758163690308,0.9942480334460161,0.9528491297291446,0.953710934155221,0.5106658987916323,0.014406178499052832,0.5099853420332193,0.7,0.0
1.5753577480748076,0.04282147730139465,0.9986768757216706,0.9942521060003952,0.9528705723669167,0.953731677956794,0.5106614958170621,0.014399613484019313,0.5099814687515609,0.7,0.0
1.5755577679767978,0.04280435043195199,0.9986779342265645,0.9942561757186814,0.9528920057654172,0.95375241304619,0.5106570944809595,0.01439302295432022,0.5099775948147882,0.7,0.0
1.575757787878788,0.04278723041256859,0.9986789918843912,0.9942602426028078,0.952913429928292,0.9537731394267001,0.5106526947828242,0.014386479747231963,0.509973725684693,0.7,0.0
1.575957807780778,0.04277011724050472,0.9986800486958292,0.9942643066547064,0.9529348448591854,0.9537938571016138,0.5106482967221551,0.014379917195165232,0.5099698560812873,0.7,0.0
1.5761578276827684,0.04275301091302168,0.998681104661556,0.9942683678763079,0.952956250561741,0.9538145660742201,0.5106439002984515,0.014373357185730993,0.5099659877225112,0.7,0.0
1.5763578475847586,0.04273591142738194,0.9986821597822488,0.9942724262695406,0.952977647039601,0.9538352663478066,0.510639505511213,0.014366799833494747,0.5099621205984128,0.7,0.0
1.5765578674867489,0.04271881878084903,0.9986832140585846,0.9942764818363328,0.9529990342964065,0.9538559579256601,0.5106351123599389,0.014360245325278584,0.5099582547735473,0.7,0.0
1.576757887388739,0.04270173297068761,0.9986842674912391,0.9942805345786114,0.9530204123357972,0.9538766408110663,0.510630720844129,0.014353693388473816,0.5099543901666678,0.7,0.0
1.5769579072907292,0.042684653994163366,0.9986853200808878,0.9942845844983017,0.9530417811614114,0.9538973150073099,0.5106263309632827,0.01434714370279487,0.5099505267389799,0.7,0.0
1.5771579271927194,0.04266758184854313,0.9986863718282062,0.9942886315973269,0.9530631407768868,0.9539179805176746,0.5106219427169,0.01434059775098616,0.5099466646737086,0.7,0.0
1.5773579470947094,0.04265051653109484,0.9986874227338685,0.9942926758776106,0.9530844911858594,0.9539386373454428,0.5106175561044806,0.014334053727862228,0.5099428038448254,0.7,0.0
1.5775579669966997,0.04263345803908747,0.9986884727985486,0.9942967173410739,0.9531058323919638,0.9539592854938963,0.5106131711255245,0.014327512564858152,0.5099389443992473,0.7,0.0
1.57775798689869,0.04261640636979112,0.9986895220229199,0.9943007559896377,0.953127164398834,0.9539799249663158,0.5106087877795317,0.014320974434462862,0.5099350860678673,0.7,0.0
1.5779580068006802,0.042599361520477,0.9986905704076552,0.9943047918252196,0.9531484872101023,0.9540005557659804,0.5106044060660022,0.014314439189060663,0.5099312292220131,0.7,0.0
1.5781580267026702,0.04258232348841739,0.9986916179534272,0.9943088248497384,0.9531698008294002,0.954021177896169,0.5106000259844364,0.014307907660656418,0.5099273728142789,0.7,0.0
