N,Helstrom_Pe,Kennedy_beta0,Kennedy_opt,beta_star
1e-06,0.49900000099999176,0.49999800000399997,0.4991422366868816,0.7061068325198135
0.00020101990199019904,0.4858247008622313,0.49959812178870955,0.4878401256962601,0.6929760309191376
0.0004010398039803981,0.479982050303196,0.49919856337987245,0.4828270308461987,0.6871753271693211
0.0006010597059705971,0.475498209470739,0.49879932452172043,0.47897903962749444,0.6827319615998546
0.0008010796079607962,0.4717193083419956,0.49840040495868976,0.4757353694238211,0.6789922978598047
0.0010010995099509951,0.4683914919319262,0.498001804435421,0.4728783209732626,0.6757027164830142
0.001201119411941194,0.46538441605836406,0.4976035226967591,0.4702961224537488,0.672732844792779
0.0014011393139313933,0.46262059047920245,0.497205559487753,0.46792232959285746,0.670005718138447
0.0016011592159215922,0.46004949658424554,0.4968079145536556,0.4657136280250672,0.6674699131292301
0.0018011791179117912,0.4576360273340858,0.49641058763992335,0.46363991924922276,0.6650912742019696
0.0020011990199019906,0.455354611056776,0.4960135784922165,0.4616792812790615,0.662844051592115
0.0022012189218921898,0.45318593617511155,0.49561688685639854,0.4598151598984527,0.6607088774269931
0.0024012388238823885,0.4511149945204888,0.4952205124785363,0.4580346907338433,0.6586707028863014
0.0026012587258725877,0.449129847183735,0.4948244551048997,0.45632764095869394,0.6567179420066774
0.002801278627862787,0.4472208113076829,0.4944287144819616,0.4546857119801289,0.6548406272985302
0.0030012985298529856,0.44537990459728866,0.4940332903563974,0.4531020631284474,0.6530308706806265
0.0032013184318431848,0.4436004542353642,0.4936381824750855,0.45157097632766213,0.651282032641229
0.003401338333833384,0.4418768143728615,0.4932433905851064,0.4500876138687326,0.6495884362000747
0.0036013582358235827,0.4402041574762217,0.492848914433743,0.44864783951380416,0.6479450924835152
0.003801378137813782,0.4385783172181041,0.4924547537684803,0.4472480837969039,0.6463487073234908
0.004001398039803981,0.43699566815291696,0.4920609083370053,0.44588524086546794,0.6447946999323115
0.00420141794179418,0.4354530321672916,0.4916673778872066,0.444556588279312,0.6432802715844853
0.004401437843784379,0.4339476047640009,0.49127416216717473,0.44325972381486156,0.6418034087843328
0.004601457745774578,0.4324768962695046,0.4908812609252015,0.441992515064661,0.6403590826650725
0.004801477647764777,0.4310386844302547,0.49048867390978,0.4407530588012035,0.6389477509770844
0.0050014975497549765,0.4296309758118124,0.49009640086960454,0.43953964788780936,0.6375665467814862
0.005201517451745175,0.428251974081409,0.4897044415535704,0.4383507440908606,0.6362135739663601
0.005401537353735374,0.42690005373043594,0.4893127957107737,0.43718495555572406,0.6348873148437949
0.005601557255725574,0.42557373813804417,0.48892146309051115,0.43604101800425255,0.6335862278394745
0.005801577157715772,0.4242716811301084,0.48853044344228,0.43491777892875055,0.6323092654424348
0.006001597059705971,0.42299265137591724,0.48813973651577797,0.4338141842185779,0.6310545572148907
0.006201616961696171,0.42173551910637463,0.4877493420609027,0.4327292667768212,0.6298214804450676
0.006401636863686369,0.4204992447449462,0.4873592598277521,0.4316621367765896,0.6286089832382686
0.006601656765676568,0.4192828691250233,0.4869694895666238,0.4306119732771738,0.6274159997919371
0.006801676667666768,0.418085505031207,0.48658003102801517,0.4295780169750316,0.6262416950228243
0.0070016965696569665,0.41690632985185666,0.4861908839626231,0.4285595639072966,0.6250851992589304
0.007201716471647165,0.41574457916947993,0.4858020481213439,0.42755595995914086,0.6239457046168433
0.007401736373637365,0.4145995411466459,0.48541352325527315,0.42656659605299263,0.6228227851388847
0.007601756275627564,0.41347055158995116,0.4850253091157054,0.42559090391890886,0.6217159240051078
0.007801776177617762,0.4123569895945321,0.4846374054541341,0.4246283523625193,0.6206234868106849
0.008001796079607961,0.4112582736877727,0.4842498120222515,0.42367844396080895,0.6195456070342411
0.00820181598159816,0.4101738584039935,0.4838625285719484,0.4227407121272677,0.6184826135658084
0.008401835883588359,0.4091032312326619,0.4834755548553141,0.42181471849715263,0.6174317056868666
0.008601855785578557,0.4080459098915009,0.48308889062463606,0.42090005059119023,0.6163944747025212
0.008801875687568758,0.4070014398831895,0.48270253563239995,0.41999631972230694,0.6153693827586385
0.009001895589558957,0.405969392300404,0.48231648963128937,0.4191031591151809,0.6143571113999877
0.009201915491549155,0.40494936184902697,0.4819307523741856,0.4182202222127489,0.6133563672010351
0.009401935393539354,0.403940965063581,0.4815453236141677,0.41734718114743397,0.6123669464678273
0.009601955295529553,0.40294383869251815,0.48116020310451213,0.4164837253579239,0.6113884877017126
0.009801975197519752,0.4019576382340082,0.4807753905986928,0.4156295603349083,0.6104209188157941
0.010001995099509952,0.4009820366054233,0.48039088585038053,0.41478440648137604,0.609462970680806
0.01020201500150015,0.40001672293189067,0.48000668861344337,0.4139479980749345,0.6085154412420614
0.01040203490349035,0.3990614014411388,0.4796227986419461,0.41312008232120334,0.6075774912772115
0.010602054805480548,0.3981157904534522,0.47923921569015027,0.4123004184886992,0.6066492194733496
0.010802074707470747,0.3971796214569161,0.4788559395125139,0.41148877711679366,0.6057299330661775
0.011002094609460946,0.39625263825930646,0.47847296986369137,0.41068493928933936,0.6048196187090662
0.011202114511451146,0.3953345962089988,0.47809030649853335,0.4098886959674277,0.6039179507808881
0.011402134413441345,0.39442526147815127,0.47770794917208653,0.40909984737549804,0.6030247135014155
0.011602154315431544,0.39352441040218067,0.4773258976395935,0.4083182024356736,0.6021398015898718
0.011802174217421742,0.39263182887022,0.47694415165649257,0.4075435782457733,0.6012628770166615
0.012002194119411941,0.39174731176182664,0.4765627109784177,0.40677579959694343,0.6003936895838298
0.01220221402140214,0.3908706624257212,0.4761815753611982,0.40601469852729705,0.5995321409054781
0.01240223392339234,0.39000169219678604,0.4758007445608588,0.40526011390832567,0.5986780062275023
0.012602253825382539,0.38914021994794323,0.4754202183336192,0.4045118910611905,0.59783115574444
0.012802273727372738,0.3882860716738825,0.4750399964358942,0.4037698814002952,0.596991396233389
0.013002293629362937,0.38743908010391276,0.47466007862429327,0.40303394210180543,0.5961585093383681
0.013202313531353135,0.38659908434148477,0.4742804646556206,0.4023039357950137,0.5953323245228139
0.013402333433343336,0.3857659295281722,0.47390115428687496,0.4015797302746533,0.5945128656824614
0.013602353335333535,0.38493946653011146,0.4735221472752493,0.4008611982324486,0.5936998067113827
0.013802373237323733,0.3841195516450918,0.4731434433781309,0.40014821700635206,0.592893044031716
0.014002393139313932,0.3833060463286571,0.472765042353101,0.3994406683460649,0.5920924739330105
0.01420241304130413,0.3824988169377318,0.4723869439579347,0.398738438193565,0.5912979054579496
0.01440243294329433,0.38169773449041833,0.4720091479506009,0.3980414164774863,0.5905096064690665
0.01460245284528453,0.3809026744407372,0.47163165408926194,0.3973494969202942,0.5897265127294964
0.014802472747274729,0.3801135164671884,0.4712544621322738,0.39666257685729756,0.588949342364008
0.015002492649264927,0.3793301442741092,0.4708775718381854,0.39598055706661994,0.5881777557574961
0.015202512551255126,0.3785524454048971,0.470500982965739,0.3953033416093309,0.5874116378394861
0.015402532453245325,0.3777803110662398,0.4701246952738698,0.39463083767900287,0.5866508258306486
0.015602552355235524,0.3770136359625703,0.46974870852170564,0.39396295546002547,0.5858957258809778
0.015802572257225724,0.3762523181400296,0.4693730224685671,0.3932996079940588,0.5851447857235899
0.016002592159215925,0.37549625883927695,0.46899763687396734,0.39264071105406484,0.5843994854671333
0.01620261206120612,0.3747453623565411,0.4686225514976116,0.3919861830253947,0.5836595296398175
0.016402631963196322,0.3739995359123579,0.4682477660993976,0.3913359447934554,0.5829234888864829
0.016602651865186523,0.37325868952747654,0.46787328043941484,0.39068991963751826,0.5821926937189
0.01680267176717672,0.3725227359054658,0.4674990942779448,0.39004803313026015,0.5814666408771354
0.01700269166916692,0.3717915903215796,0.46712520737546065,0.3894102130426657,0.5807450631979661
0.017202711571157117,0.37106517051748034,0.46675161949262717,0.3887763892539452,0.5800278460685608
0.017402731473147318,0.3703433966014466,0.46637833039030047,0.38814649366614595,0.579315505598303
0.017602751375137518,0.3696261909537195,0.46600533982952796,0.3875204601231653,0.5786074485529684
0.017802771277127715,0.3689134781366678,0.46563264757154826,0.38689822433388654,0.5779034002405182
0.018002791179117916,0.36820518480947495,0.4652602533777907,0.3862797237991884,0.5772037078795342
0.018202811081108113,0.3675012396470737,0.4648881570098756,0.38566489774258883,0.5765087074608239
0.018402830983098313,0.36680157326307106,0.46451635822961396,0.3850536870443056,0.5758167254797644
0.01860285088508851,0.3661061181364269,0.4641448567990071,0.38444603417853007,0.5751293066532507
